qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
GO01-01-0480	誤	2003/03/30	通常問題	480	プロ野球が開幕しましたが、セ・パ12球団の監督の中で最も若い、日本ハムファイターズの新監督は誰でしょう？	トレイ・ヒルマン	
GO01-01-0481	誤	2003/03/30	通常問題	481	英語では「イントゥルメント・シェルター」と呼ばれ、気象観測のために学校などに置かれる、白い鎧戸の箱といえば何でしょう？	百葉箱	
GO01-01-0482	誤	2003/03/30	通常問題	482	美人が怒る様子のことを、ある体の部分を使って「何を逆立てる」というでしょう？	柳眉（りゅうび）	
GO01-01-0483	誤	2003/03/30	通常問題	483	ユトリロの作品やサクレ・クール聖堂で知られる、パリの北端に当たる小高い丘は何でしょう？	モンマルトルの丘	
GO01-01-0484	誤	2003/03/30	通常問題	484	その熱狂的なファンを「ティフォシ」と呼ぶ、真っ赤な車体がトレードマークのイタリアのＦ１チームは何でしょう？	フェラーリ	
GO01-01-0485	誤	2003/03/30	通常問題	485	お猪口の底に描かれている、お酒の透明度などを見るために使われる藍色の輪のことを何というでしょう？	蛇の目	
GO01-01-0486	誤	2003/03/30	通常問題	486	日本でも人気の、「イーストウィックの魔女たち」「カップルズ」「走れウサギ」などの作品で知られるアメリカの小説家は誰でしょう？	ジョン・アップダイク	
GO01-01-0487	誤	2003/03/30	通常問題	487	ロゴには「芸術のための芸術」という意味のラテン語Ars gratia artis（アルス グラティア アルティス）が書かれている、アメリカの映画会社はどこでしょう？	ＭＧＭ	
GO01-01-0488	誤	2003/03/30	通常問題	488	お夏、おせん、おさん、お七、おまんの五人の女性の恋を描いた、井原西鶴の作品は何でしょう？	『好色五人女』	
GO01-01-0489	誤	2003/03/30	通常問題	489	島根県民謡・安来節の「アラエッサッサ」という囃し言葉に合わせて踊る、宴会芸などでおなじみの踊りは何でしょう？	どじょうすくい	
GO01-01-0490	誤	2003/03/30	通常問題	490	サーフィンで、波が作るトンネルのことを何というでしょう？	チューブ	
GO01-01-0491	誤	2003/03/30	通常問題	491	ポケットビリヤードのテーブルの別名から、ビリヤードが楽しめる酒場のことを何というでしょう？	プールバー	
GO01-01-0492	誤	2003/03/30	通常問題	492	同じ物でも地方によって呼び方が違うことのたとえで、「難波の葦は伊勢の何」というでしょう？	浜荻	
GO01-01-0493	誤	2003/03/30	通常問題	493	ヨコ棒だけで表される数学の記号で、１本なら「マイナス」、２本なら「イコール」ですが、３本なら何でしょう？	合同	
GO01-01-0494	誤	2003/03/30	通常問題	494	独学で音楽を勉強し「十二音技法」という手法をあみだした、代表作に「月に憑かれたピエロ」などがあるオーストリアの作曲家は誰でしょう？	シェーンベルク	
GO01-01-0495	誤	2003/03/30	通常問題	495	鎌倉時代初期の歴史書、「愚管抄」を著した、延暦寺の僧は誰でしょう？	慈円	
GO01-01-0496	誤	2003/03/30	通常問題	496	アメリカ北東部にある名門８大学をアイビーリーグといいますが、この「アイビー」とは、どんな植物のことでしょう？	蔦	
GO01-01-0497	誤	2003/03/30	通常問題	497	オーケストラを構成する弦楽器のうち、床に立てて弾く２種類の楽器といえば、コントラバスと何でしょう？	チェロ	
GO01-01-0498	誤	2003/03/30	通常問題	498	トマトやキュウリ、ピーマンなどの野菜をすり潰した、スペイン料理の冷たいスープを何というでしょう？	ガスパチョ	
GO01-01-0499	誤	2003/03/30	通常問題	499	国会でお馴染みの「ヤジ」は、国会内での用語では「何発言」というでしょう？	不規則発言	
GO01-01-0500	誤	2003/03/30	通常問題	500	「国家社会主義ドイツ労働者党」の略である、ドイツやオーストリアで組織されたファシズム政党を何というでしょう？	ナチス	
GO01-01-0501	誤	2003/03/30	通常問題	501	英語で「self－defense forces」というと日本の何の組織のことを意味するでしょう？	自衛隊	
GO01-01-0502	誤	2003/03/30	通常問題	502	日本の空港のスリーレターコードで、成田空港はＮＲＴですが、関西国際空港は何でしょう？	ＫＩＸ	
GO01-01-0503	誤	2003/03/30	通常問題	503	1860年に行ったクリスマス講演の内容をまとめた、現在でも世界中で広く読まれているファラデーの科学書といえば何でしょう？	ロウソクの科学	
GO01-01-0504	誤	2003/03/30	通常問題	504	平塚らいてうの「原始女性は太陽であった」という言葉が有名な、女性解放をうたって大正時代に刊行された雑誌は何でしょう？	『青鞜』	
GO01-01-0505	誤	2003/03/30	通常問題	505	出身地である鳥取県境港市にその記念館が完成した、『ゲゲゲの鬼太郎』などで知られる漫画家は誰でしょう？	水木しげる	
GO01-01-0506	誤	2003/03/30	通常問題	506	約9兆4600億ｋｍを１とする、光が１年間に進む距離をあらわす単位は何でしょう？	光年	
GO01-01-0507	誤	2003/03/30	通常問題	507	東海道・山陽新幹線の駅で、「小さい」という漢字がつく駅はいくつかありますが、「大きい」という漢字がついている唯一の駅は何でしょう？	新大阪駅	
GO01-01-0508	誤	2003/03/30	通常問題	508	国民の祝日で、成人の日、海の日、敬老の日、体育の日といえば、これらはすべて何曜日でしょう？	月曜日	
GO01-01-0509	誤	2003/03/30	通常問題	509	オリンピックの女子バレーボールで日本は２度金メダルを獲得していますが、それは東京と、どこの都市で開催された大会でしょう？	モントリオール	
GO01-01-0510	誤	2003/03/30	通常問題	510	国や地方公共団体の予算が成立したあと、状況の変化に応じて組まれる、追加や修正のための予算を一般に何予算というでしょう？	補正予算	
GO01-01-0511	誤	2003/03/30	通常問題	511	1977年にドイツ・ブンデスリーガ「１ＦＣケルン」と契約し日本人初のプロ選手となった、サッカー海外移籍の草分け的存在の人物は誰でしょう？	奥寺康彦	
GO01-01-0512	誤	2003/03/30	通常問題	512	ギリシア建築の３様式とは、ドーリア式、イオニア式とあとひとつ何式でしょう？	コリント式	
GO01-01-0513	誤	2003/03/30	通常問題	513	スサノオノミコトがヤマタノオロチを退治したとき、オロチのしっぽから取り出したという、三種の神器の一つは何でしょう？	草薙剣（天叢雲剣）	
GO01-01-0514	誤	2003/03/30	通常問題	514	ニューヨークヤンキースの本拠地球場はヤンキー・スタジアムですが、ニューヨーク・メッツの本拠地球場はどこでしょう？	シェイ・スタジアム	
GO01-01-0515	誤	2003/03/30	通常問題	515	1956年のメルボルンオリンピックで、唯一スウエーデンで行われた競技は何でしょう？	馬術	
GO01-01-0516	誤	2003/03/30	通常問題	516	超人主義を主張したドイツの哲学者で、「神は死んだ」という言葉でも知られるのは誰でしょう？	フリードリヒ・Ｗ・ニーチェ	
GO01-01-0517	誤	2003/03/30	通常問題	517	二枚貝についている、「閉殻筋」と呼ばれる殻を閉じるための筋肉のことを、一般的には何というでしょう？	貝柱	
GO01-01-0518	誤	2003/03/30	通常問題	518	一方的な試合のことを「ワンサイドゲーム」といいますが、一進一退の試合のことを、公園にある遊び道具を使って何というでしょう？	シーソーゲーム	
GO01-01-0519	誤	2003/03/30	通常問題	519	ヒトの歯の表面を覆っている、乳白色の硬い層のことを何というでしょう？	エナメル質、琺瑯（ほうろう）質	
GO01-01-0520	誤	2003/03/30	通常問題	520	人工的に作られた最初の元素である、原子番号43、元素記号Ｔｃの元素は何でしょう？	テクネチウム	
GO01-01-0521	誤	2003/03/30	通常問題	521	お粥にも色々な種類がありますが、芥川龍之介の小説のタイトルにもなっているお粥は何でしょう？	芋粥	
GO01-01-0522	誤	2003/03/30	通常問題	522	昭和３９年に結党した時には原島宏治が委員長を務めた、しばしば政教分離で問題にもなる創価学会を母体とした政党は何でしょう？	公明党	
GO01-01-0523	誤	2003/03/30	通常問題	523	北九州出身のYOSHIAKI、ISAKICK、KAZUYA、SHOGOによる４人組バンドで、今年１月に『ハッピーライフ』でメジャーデビューしたのは何でしょう？	175R (イナゴライダー)	
GO01-01-0524	誤	2003/03/30	通常問題	524	読売新聞の朝刊に連載中の４コマ漫画『コボちゃん』で、コボちゃんの苗字は何でしょう？	田畑	
GO01-01-0525	誤	2003/03/30	通常問題	525	ポーツマス講和会議の出席者で、日本の全権は小村寿太郎でしたが、ロシアの全権は誰だったでしょう？	ウィッテ	
GO01-01-0526	誤	2003/03/30	通常問題	526	「生保」とは生命保険のことですが、「損保」とは何という言葉の略でしょう？	損害保険	
GO01-01-0527	誤	2003/03/30	通常問題	527	現在の気圧の単位はヘクトパスカルですが、その前は何だったでしょう？	ミリバール	
GO01-01-0528	誤	2003/03/30	通常問題	528	漢字一文字の市で、津市があるのは三重県ですが、関市があるのは何県でしょう？	岐阜県	
GO01-01-0529	誤	2003/03/30	通常問題	529	よそからいただいたお中元やお歳暮などを、また他に回すことを何というでしょう？	たらい回し	
GO01-01-0530	誤	2003/03/30	通常問題	530	水の分子式はＨ2Ｏですが、お湯の分子式は何でしょう？	Ｈ2Ｏ	
GO01-01-0531	誤	2003/03/30	通常問題	531	ドイツ北部、ニーダーザクセン州にある小都市で、笛吹き男の伝説で知られるのはどこでしょう？	ハーメルン	
